id,wrong,correct
11448,eccomonics,economics
11449,ecconolikes,economics
11450,ecconomics,economics
11451,ecenomics,economics
11452,echomanitic,economics
11453,eckonomics,economics
11454,ecmomes,economics
11455,ecomatics,economics
11456,ecomices,economics
11457,ecomics,economics
11458,ecomience,economics
11459,ecomiese,economics
11460,ecominey,economics
11461,ecominics,economics
11462,ecommonics,economics
11463,ecommononices,economics
11464,ecomnies,economics
11465,ecomnomices,economics
11466,ecomnonics,economics
11467,ecomo,economics
11468,ecomoicks,economics
11469,ecomoics,economics
11470,ecomomic,economics
11471,ecomomics,economics
11472,ecomonices,economics
11473,ecomonics,economics
11474,ecomonicts,economics
11475,ecomontic,economics
11476,econics,economics
11477,econmace,economics
11478,econmics,economics
11479,econmo,economics
11480,econnomics,economics
11481,economck,economics
11482,economcs,economics
11483,economects,economics
11484,economicies,economics
11485,economicks,economics
11486,economicts,economics
11487,economis,economics
11488,econonics,economics
11489,econonmix,economics
11490,econopics,economics
11491,eeconomemic,economics
11492,emountouc,economics
11493,enomic,economics
11494,enomices,economics
11495,enomicies,economics
11496,enomince,economics
11497,enomonics,economics
11498,equanomicks,economics
11499,equinix,economics
11500,equinomics,economics
11501,ecasty,ecstasy
11502,ecatasy,ecstasy
11503,ecstacy,ecstasy
11504,ectasy,ecstasy
11505,ecxtasy,ecstasy
11506,estacy,ecstasy
11507,exadyleyseady,ecstasy
11508,exasey,ecstasy
11509,excctessy,ecstasy
11510,exctacy,ecstasy
11511,exculy,ecstasy
11512,exdercy,ecstasy
11513,exercy,ecstasy
11514,exerprel,ecstasy
11515,exertea,ecstasy
11516,exertee,ecstasy
11517,exiticy,ecstasy
11518,exserty,ecstasy
11519,exstacy,ecstasy
11520,exstasy,ecstasy
11521,exstecy,ecstasy
11522,exstiseiste,ecstasy
11523,extace,ecstasy
11524,extacee,ecstasy
11525,extacity,ecstasy
11526,extacy,ecstasy
11527,extascy,ecstasy
11528,extasee,ecstasy
11529,extasey,ecstasy
11530,extasit,ecstasy
11531,extassy,ecstasy
11532,extasy,ecstasy
11533,extecy,ecstasy
11534,exteincey,ecstasy
11535,exterce,ecstasy
11536,extercity,ecstasy
11537,extercy,ecstasy
11538,extericy,ecstasy
11539,exterry,ecstasy
11540,extersea,ecstasy
11541,extersee,ecstasy
11542,extersey,ecstasy
11543,extersy,ecstasy
11544,extessey,ecstasy
11545,extesy,ecstasy
11546,exticise,ecstasy
11547,exticy,ecstasy
11548,extisty,ecstasy
11549,extisy,ecstasy
11550,extocy,ecstasy
11551,extousy,ecstasy
11552,exstaticaly,ecstatically
11553,acge,edge
11554,age,edge
11555,aghd,edge
11556,aght,edge
11557,anding,edge
11558,eac,edge
11559,each,edge
11560,eag,edge
11561,eagde,edge
11562,eage,edge
11563,eagh,edge
11564,eawt,edge
11565,eche,edge
11566,edege,edge
11567,edg,edge
11568,edill,edge
11569,edj,edge
11570,egaer,edge
11571,egag,edge
11572,egde,edge
11573,ege,edge
11574,eged,edge
11575,egede,edge
11576,eger,edge
11577,eges,edge
11578,egler,edge
11579,ejet,edge
11580,eng,edge
11581,enge,edge
11582,eongh,edge
11583,erc,edge
11584,hagee,edge
11585,head,edge
11586,heage,edge
11587,hedge,edge
11588,addiation,edition
11589,addishation,edition
11590,addision,edition
11591,addison,edition
11592,addistion,edition
11593,addition,edition
11594,additional,edition
11595,additioned,edition
11596,adiation,edition
11597,adiction,edition
11598,adisction,edition
11599,adition,edition
11600,condition,edition
11601,eddetion,edition
11602,eddition,edition
11603,edeation,edition
11604,ediion,edition
11605,ediition,edition
11606,edision,edition
11607,edison,edition
11608,editions,edition
11609,eidition,edition
11610,idditions,edition
11611,eduacation,education
11612,elu,education
11613,efect,effect
11614,effet,effect
11615,aff,effected
11616,effectinge,effecting
11617,affective,effective
11618,effectivly,effectively
11619,affeminate,effeminate
11620,effervesent,effervescent
11621,afeatiensly,efficiency
11622,affaicentaly,efficiency
11623,affeci,efficiency
11624,affeciency,efficiency
11625,affectioncy,efficiency
11626,afficeance,efficiency
11627,afficiency,efficiency
11628,afficincey,efficiency
11629,aficiency,efficiency
11630,afishancey,efficiency
11631,afunish,efficiency
11632,avitioncy,efficiency
11633,eafishency,efficiency
11634,ecicity,efficiency
11635,efecency,efficiency
11636,efeciency,efficiency
11637,efectione,efficiency
11638,efenacice,efficiency
11639,eff,efficiency
11640,effeceincy,efficiency
11641,effecency,efficiency
11642,effecentce,efficiency
11643,effeceny,efficiency
11644,effeciance,efficiency
11645,effeciancy,efficiency
11646,effecience,efficiency
11647,effeciencice,efficiency
11648,effeciency,efficiency
11649,effecienny,efficiency
11650,effeciently,efficiency
11651,effecienty,efficiency
11652,effecincy,efficiency
11653,effecintcy,efficiency
11654,effecinty,efficiency
11655,effect,efficiency
11656,effectence,efficiency
11657,effectinal,efficiency
11658,effeiciency,efficiency
11659,effencey,efficiency
11660,effenciency,efficiency
11661,effency,efficiency
11662,effenice,efficiency
11663,effesee,efficiency
11664,efficaincey,efficiency
11665,efficancie,efficiency
11666,efficanses,efficiency
11667,efficates,efficiency
11668,efficeincy,efficiency
11669,efficence,efficiency
11670,efficency,efficiency
11671,efficenity,efficiency
11672,efficenty,efficiency
11673,efficiancy,efficiency
11674,efficience,efficiency
11675,efficiencely,efficiency
11676,efficiences,efficiency
11677,efficient,efficiency
11678,efficientally,efficiency
11679,efficientance,efficiency
11680,efficientcy,efficiency
11681,efficientency,efficiency
11682,efficiently,efficiency
11683,efficienty,efficiency
11684,efficientys,efficiency
11685,efficieny,efficiency
11686,efficinity,efficiency
11687,efficinty,efficiency
11688,effictioncy,efficiency
11689,effiency,efficiency
11690,effienicy,efficiency
11691,effientcy,efficiency
11692,effitiancy,efficiency
11693,effucency,efficiency
11694,eficeincy,efficiency
11695,eficency,efficiency
11696,eficiciency,efficiency
11697,eficiency,efficiency
11698,efientcey,efficiency
11699,efincer,efficiency
11700,efishency,efficiency
11701,efishensy,efficiency
11702,efishocry,efficiency
11703,epfacious,efficiency
11704,exicity,efficiency
11705,ifficiency,efficiency
11706,effecient,efficient
11707,efficienct,efficient
11708,effert,effort
11709,efort,effort
11710,agg,egg
11711,eeg,egg
11712,egges,eggs
11713,ate,eight
11714,eaght,eight
11715,eight,eighth
11716,eigth,eighth
11717,eaghty,eighty
11718,eisenhhower,eisenhower
11719,eather,either
11720,eigther,either
11721,ether,either
11722,elaberate,elaborate
11723,albow,elbow
11724,elbo,elbow
11725,elbowgrease,elbow-grease
11726,eldely,elderly
11727,ellect,elect
11728,ellected,elected
11729,ellection,election
11730,elektric,electric
11731,electrcal,electrical
11732,electricty,electricity
11733,electrisity,electricity
11734,electrizity,electricity
11735,electronicly,electronically
11736,electrict,electronics
11737,alamenteria,elementary
11738,alementory,elementary
11739,alermentary,elementary
11740,aliementery,elementary
11741,alimentary,elementary
11742,alimentory,elementary
11743,alimentry,elementary
11744,allementary,elementary
11745,alleminally,elementary
11746,allimentary,elementary
11747,alumentry,elementary
11748,elamenatry,elementary
11749,elamentarey,elementary
11750,elamentary,elementary
11751,elamentorey,elementary
11752,elamentrie,elementary
11753,elamentry,elementary
11754,elecomarity,elementary
11755,elemanary,elementary
11756,elemanitary,elementary
11757,elemantary,elementary
11758,elemantery,elementary
11759,elemantra,elementary
11760,elematary,elementary
11761,elematery,elementary
11762,elementeny,elementary
11763,elementery,elementary
11764,elementiary,elementary
11765,elementory,elementary
11766,elementrary,elementary
11767,elementry,elementary
11768,elementtorray,elementary
11769,elemetry,elementary
11770,eleminetry,elementary
11771,elemintary,elementary
11772,elemntary,elementary
11773,elemtary,elementary
11774,eletermentry,elementary
11775,elimenory,elementary
11776,elimentary,elementary
11777,elimentery,elementary
11778,elimentory,elementary
11779,elimentry,elementary
11780,eliminatary,elementary
11781,eliminatory,elementary
11782,elimtry,elementary
11783,ellementary,elementary
11784,ellementory,elementary
11785,ellimentary,elementary
11786,ellimentery,elementary
11787,ellimentuary,elementary
11788,ellomontry,elementary
11789,elmanteny,elementary
11790,elmentrey,elementary
11791,elomentry,elementary
11792,illementary,elementary
11793,lemontary,elementary
11794,lertry,elementary
11795,ulimentary,elementary
11796,elavator,elevator
11797,elven,eleven
11798,eleven_plus,eleven-plus
11799,elegable,eligible
11800,eligble,eligible
11801,aliminate,eliminate
11802,alliminate,eliminate
11803,allmate,eliminate
11804,alluminate,eliminate
11805,elemanate,eliminate
11806,elemeate,eliminate
11807,elemenate,eliminate
11808,elementry,eliminate
11809,elemiate,eliminate
11810,eleminate,eliminate
11811,eleminated,eliminate
11812,elemintate,eliminate
11813,elimamate,eliminate
11814,elimanate,eliminate
11815,elimate,eliminate
11816,elimenate,eliminate
11817,elimiate,eliminate
11818,elimimate,eliminate
11819,elimiment,eliminate
11820,elimitate,eliminate
11821,elimnat,eliminate
11822,elimtnate,eliminate
11823,elinate,eliminate
11824,ellimanate,eliminate
11825,ellimenate,eliminate
11826,elliminate,eliminate
11827,elminate,eliminate
11828,elminlate,eliminate
11829,elumanate,eliminate
11830,emaat,eliminate
11831,iliminate,eliminate
11832,ilimitate,eliminate
11833,ilimnate,eliminate
11834,illimanate,eliminate
11835,illimate,eliminate
11836,illimenate,eliminate
11837,illiminate,eliminate
11838,illimitate,eliminate
11839,illimnate,eliminate
11840,illimunate,eliminate
11841,illumiate,eliminate
11842,illuminate,eliminate
11843,iluminate,eliminate
11844,imitate,eliminate
11845,lemate,eliminate
11846,elimiated,eliminated
11847,eleimination,elimination
11848,elimiation,elimination
11849,els,else
11850,elesers,else's
11851,elss,else's
11852,elseware,elsewhere
11853,elswhere,elsewhere
11854,alluded,eluded
11855,eminating,emanating
11856,emp,embargo
11857,embarass,embarrass
11858,embarras,embarrass
11859,embarris,embarrass
11860,anbrassed,embarrassed
11861,embaraced,embarrassed
11862,embarased,embarrassed
11863,embarassed,embarrassed
11864,embarast,embarrassed
11865,embaresed,embarrassed
11866,embaressed,embarrassed
11867,embarest,embarrassed
11868,embarised,embarrassed
11869,embarrased,embarrassed
11870,embarresed,embarrassed
11871,embarressed,embarrassed
11872,embarrest,embarrassed
11873,embarrised,embarrassed
11874,embarsed,embarrassed
11875,embarssed,embarrassed
11876,embarst,embarrassed
11877,embassed,embarrassed
11878,embasserest,embarrassed
11879,embassrest,embarrassed
11880,embbarrest,embarrassed
11881,embrassed,embarrassed
11882,embratist,embarrassed
11883,emparast,embarrassed
11884,emprased,embarrassed
11885,enbarested,embarrassed
11886,enbarrased,embarrassed
11887,enbrased,embarrassed
11888,envarest,embarrassed
11889,imbarist,embarrassed
11890,inalellt,embarrassed
11891,inbrassed,embarrassed
11892,embarassing,embarrassing
11893,embarrasing,embarrassing
11894,embarassment,embarrassment
11895,embarrasment,embarrassment
11896,embelishing,embellishing
11897,emprace,embrace
11898,embroiderd,embroidered
11899,embrodery,embroidery
11900,emergancy,emergency
11901,emmitted,emitted
11902,emothional,emotional
11903,emotion,emotions
11904,employe,employ
11905,imploy,employ
11906,emploied,employed
11907,employe,employee
11908,Employees,employees
11909,emplaryes,employees
11910,emploees,employees
11911,emploes,employees
11912,emploiees,employees
11913,emploies,employees
11914,employ,employees
11915,employe's,employees
11916,employee,employees
11917,employee's,employees
11918,employees',employees
11919,employeies,employees
11920,employeis,employees
11921,employers,employees
11922,employes,employees
11923,employese,employees
11924,employies,employees
11925,employmes,employees
11926,employs,employees
11927,employt,employees
11928,empolyees,employees
11929,imployees,employees
11930,imployes,employees
11931,imployese,employees
11932,inployee,employees
11933,anpoly,employer
11934,ely,employer
11935,emploer,employer
11936,emplore,employer
11937,emplorer,employer
11938,empoler,employer
11939,empolyer,employer
11940,enplere,employer
11941,enploy,employer
11942,enploye,employer
11943,enployer,employer
11944,epoury,employer
11945,fire,employer
11946,impoly,employer
11947,inemployer,employer
11948,inmoper,employer
11949,inpeler,employer
11950,inpior,employer
11951,inploer,employer
11952,inployer,employer
11953,inpooer,employer
11954,inporer,employer
11955,inpuroer,employer
11956,employement,employment
11957,empolyment,employment
11958,empoymen,employment
11959,emptyed,emptied
11960,emty,empty
11961,ermptey,empty
11962,on_route,en_route
11963,anable,enable
11964,unable,enable
11965,encompasing,encompassing
11966,encorage,encourage
11967,encourg,encourage
11968,encourge,encourage
11969,incourage,encourage
11970,encourage,encouraged
11971,incouraged,encouraged
11972,enou,encouragement
11973,incouragement,encouragement
11974,encouraged,encouraging
11975,enclyclopedia,encyclopedia
11976,encylopedia,encyclopedia
11977,and,end
11978,endever,endeavour
11979,endevor,endeavour
11980,endevour,endeavour
11981,end_less,endless
11982,endochrine,endocrine
11983,endorsment,endorsement
11984,ememy,enemies
11985,emenies,enemies
11986,emeny,enemies
11987,emenys,enemies
11988,emimies,enemies
11989,eminies,enemies
11990,emmies,enemies
11991,emmines,enemies
11992,enames,enemies
11993,enameyes,enemies
11994,enamies,enemies
11995,enamys,enemies
11996,enanis,enemies
11997,enemeies,enemies
11998,enemes,enemies
11999,enemeys,enemies
12000,enemy,enemies
12001,enemy's,enemies
12002,enemyies,enemies
12003,enemys,enemies
12004,eniemies,enemies
12005,enimeies,enemies
12006,enimes,enemies
12007,enimesies,enemies
12008,enimeus,enemies
12009,enimeys,enemies
12010,enimies,enemies
12011,enmenies,enemies
12012,enmeys,enemies
12013,enmies,enemies
12014,enmoneys,enemies
12015,Enemy,enemy
12016,einniie,enemy
12017,ememey,enemy
12018,ememy,enemy
12019,emeny,enemy
12020,emery,enemy
12021,emigin,enemy
12022,emiomy,enemy
